     XXX         -0.6218E-02  -0.6562E-05  -0.6380E-05  -0.1522E-06
     XXY          0.1155E-02   0.1219E-05   0.1185E-05   0.2828E-07
     XXZ         -0.2805E+04  -0.2960E+01  -0.2878E+01  -0.6866E-01
     XYX          0.1155E-02   0.1219E-05   0.1185E-05   0.2828E-07
     XYY         -0.1941E-02  -0.2048E-05  -0.1992E-05  -0.4752E-07
     XYZ         -0.5478E+03  -0.5781E+00  -0.5621E+00  -0.1341E-01
     XZX         -0.2805E+04  -0.2960E+01  -0.2878E+01  -0.6866E-01
     XZY         -0.5478E+03  -0.5781E+00  -0.5621E+00  -0.1341E-01
     XZZ         -0.2660E-02  -0.2807E-05  -0.2729E-05  -0.6511E-07
     YXX          0.2692E-02   0.2841E-05   0.2762E-05   0.6590E-07
     YXY         -0.1369E-02  -0.1445E-05  -0.1405E-05  -0.3351E-07
     YXZ         -0.5478E+03  -0.5781E+00  -0.5621E+00  -0.1341E-01
     YYX         -0.1369E-02  -0.1445E-05  -0.1405E-05  -0.3351E-07
     YYY          0.4116E-02   0.4344E-05   0.4223E-05   0.1008E-06
     YYZ          0.2805E+04   0.2960E+01   0.2878E+01   0.6866E-01
     YZX         -0.5478E+03  -0.5781E+00  -0.5621E+00  -0.1341E-01
     YZY          0.2805E+04   0.2960E+01   0.2878E+01   0.6866E-01
     YZZ          0.2032E-02   0.2144E-05   0.2085E-05   0.4974E-07
     ZXX         -0.2575E+04  -0.2718E+01  -0.2643E+01  -0.6304E-01
     ZXY          0.2417E+03   0.2550E+00   0.2480E+00   0.5916E-02
     ZXZ         -0.1262E-02  -0.1332E-05  -0.1295E-05  -0.3090E-07
     ZYX          0.2417E+03   0.2550E+00   0.2480E+00   0.5916E-02
     ZYY          0.2575E+04   0.2718E+01   0.2643E+01   0.6304E-01
     ZYZ          0.6974E-03   0.7360E-06   0.7156E-06   0.1707E-07
     ZZX         -0.1262E-02  -0.1332E-05  -0.1295E-05  -0.3090E-07
     ZZY          0.6974E-03   0.7360E-06   0.7156E-06   0.1707E-07
     ZZZ          0.7232E-02   0.7632E-05   0.7421E-05   0.1770E-06
