     XXX          0.7275E-02   0.7599E-05   0.7389E-05   0.1763E-06
     XXY         -0.6246E-02  -0.6523E-05  -0.6343E-05  -0.1513E-06
     XXZ         -0.8635E+04  -0.9018E+01  -0.8769E+01  -0.2092E+00
     XYX         -0.6246E-02  -0.6523E-05  -0.6343E-05  -0.1513E-06
     XYY         -0.8392E-02  -0.8765E-05  -0.8523E-05  -0.2033E-06
     XYZ          0.1496E+05   0.1563E+02   0.1520E+02   0.3625E+00
     XZX         -0.8635E+04  -0.9018E+01  -0.8769E+01  -0.2092E+00
     XZY          0.1496E+05   0.1563E+02   0.1520E+02   0.3625E+00
     XZZ          0.8286E-03   0.8655E-06   0.8415E-06   0.2008E-07
     YXX         -0.2245E-01  -0.2345E-04  -0.2280E-04  -0.5439E-06
     YXY          0.6294E-02   0.6574E-05   0.6392E-05   0.1525E-06
     YXZ          0.1496E+05   0.1563E+02   0.1519E+02   0.3625E+00
     YYX          0.6294E-02   0.6574E-05   0.6392E-05   0.1525E-06
     YYY         -0.6650E-02  -0.6945E-05  -0.6753E-05  -0.1611E-06
     YYZ          0.8635E+04   0.9019E+01   0.8769E+01   0.2092E+00
     YZX          0.1496E+05   0.1563E+02   0.1519E+02   0.3625E+00
     YZY          0.8635E+04   0.9019E+01   0.8769E+01   0.2092E+00
     YZZ         -0.8870E-02  -0.9264E-05  -0.9008E-05  -0.2149E-06
     ZXX         -0.4131E+04  -0.4314E+01  -0.4195E+01  -0.1001E+00
     ZXY         -0.1362E+05  -0.1422E+02  -0.1383E+02  -0.3299E+00
     ZXZ          0.5747E-02   0.6003E-05   0.5837E-05   0.1392E-06
     ZYX         -0.1362E+05  -0.1422E+02  -0.1383E+02  -0.3299E+00
     ZYY          0.4132E+04   0.4316E+01   0.4196E+01   0.1001E+00
     ZYZ          0.1073E-01   0.1120E-04   0.1089E-04   0.2599E-06
     ZZX          0.5747E-02   0.6003E-05   0.5837E-05   0.1392E-06
     ZZY          0.1073E-01   0.1120E-04   0.1089E-04   0.2599E-06
     ZZZ         -0.8291E-02  -0.8659E-05  -0.8420E-05  -0.2009E-06
