     XXX         -0.2337E-01  -0.2618E-04  -0.2546E-04  -0.6074E-06
     XXY          0.5884E-02   0.6591E-05   0.6409E-05   0.1529E-06
     XXZ          0.7503E+03   0.8404E+00   0.8172E+00   0.1950E-01
     XYX          0.5884E-02   0.6591E-05   0.6409E-05   0.1529E-06
     XYY         -0.8259E-02  -0.9252E-05  -0.8996E-05  -0.2146E-06
     XYZ         -0.2290E+04  -0.2565E+01  -0.2494E+01  -0.5950E-01
     XZX          0.7503E+03   0.8404E+00   0.8172E+00   0.1950E-01
     XZY         -0.2290E+04  -0.2565E+01  -0.2494E+01  -0.5950E-01
     XZZ         -0.9524E-02  -0.1067E-04  -0.1037E-04  -0.2475E-06
     YXX          0.5603E-02   0.6276E-05   0.6103E-05   0.1456E-06
     YXY         -0.8122E-02  -0.9098E-05  -0.8847E-05  -0.2111E-06
     YXZ         -0.2290E+04  -0.2565E+01  -0.2494E+01  -0.5950E-01
     YYX         -0.8122E-02  -0.9098E-05  -0.8847E-05  -0.2111E-06
     YYY          0.1886E-01   0.2112E-04   0.2054E-04   0.4900E-06
     YYZ         -0.7503E+03  -0.8405E+00  -0.8172E+00  -0.1950E-01
     YZX         -0.2290E+04  -0.2565E+01  -0.2494E+01  -0.5950E-01
     YZY         -0.7503E+03  -0.8405E+00  -0.8172E+00  -0.1950E-01
     YZZ          0.7832E-02   0.8773E-05   0.8530E-05   0.2035E-06
     ZXX          0.7359E+03   0.8243E+00   0.8015E+00   0.1912E-01
     ZXY         -0.2215E+04  -0.2482E+01  -0.2413E+01  -0.5757E-01
     ZXZ         -0.8805E-02  -0.9863E-05  -0.9590E-05  -0.2288E-06
     ZYX         -0.2215E+04  -0.2482E+01  -0.2413E+01  -0.5757E-01
     ZYY         -0.7359E+03  -0.8243E+00  -0.8015E+00  -0.1912E-01
     ZYZ          0.6964E-02   0.7801E-05   0.7585E-05   0.1810E-06
     ZZX         -0.8805E-02  -0.9863E-05  -0.9590E-05  -0.2288E-06
     ZZY          0.6964E-02   0.7801E-05   0.7585E-05   0.1810E-06
     ZZZ         -0.3647E-01  -0.4085E-04  -0.3972E-04  -0.9476E-06
