     XXX          0.2970E-03   0.3297E-06   0.3206E-06   0.7649E-08
     XXY         -0.9073E-03  -0.1007E-05  -0.9795E-06  -0.2337E-07
     XXZ          0.1992E+03   0.2212E+00   0.2151E+00   0.5131E-02
     XYX         -0.9073E-03  -0.1007E-05  -0.9795E-06  -0.2337E-07
     XYY         -0.5960E-03  -0.6617E-06  -0.6434E-06  -0.1535E-07
     XYZ         -0.2475E+04  -0.2748E+01  -0.2672E+01  -0.6374E-01
     XZX          0.1992E+03   0.2212E+00   0.2151E+00   0.5131E-02
     XZY         -0.2475E+04  -0.2748E+01  -0.2672E+01  -0.6374E-01
     XZZ         -0.1065E-02  -0.1182E-05  -0.1149E-05  -0.2742E-07
     YXX         -0.7302E-03  -0.8107E-06  -0.7883E-06  -0.1881E-07
     YXY         -0.5087E-03  -0.5648E-06  -0.5492E-06  -0.1310E-07
     YXZ         -0.2475E+04  -0.2748E+01  -0.2672E+01  -0.6374E-01
     YYX         -0.5087E-03  -0.5648E-06  -0.5492E-06  -0.1310E-07
     YYY          0.1439E-02   0.1598E-05   0.1554E-05   0.3707E-07
     YYZ         -0.1992E+03  -0.2212E+00  -0.2150E+00  -0.5130E-02
     YZX         -0.2475E+04  -0.2748E+01  -0.2672E+01  -0.6374E-01
     YZY         -0.1992E+03  -0.2212E+00  -0.2150E+00  -0.5130E-02
     YZZ          0.5579E-03   0.6194E-06   0.6023E-06   0.1437E-07
     ZXX          0.1856E+03   0.2061E+00   0.2004E+00   0.4781E-02
     ZXY         -0.2361E+04  -0.2621E+01  -0.2548E+01  -0.6079E-01
     ZXZ         -0.7166E-03  -0.7957E-06  -0.7737E-06  -0.1846E-07
     ZYX         -0.2361E+04  -0.2621E+01  -0.2548E+01  -0.6079E-01
     ZYY         -0.1856E+03  -0.2061E+00  -0.2004E+00  -0.4780E-02
     ZYZ          0.4610E-03   0.5118E-06   0.4977E-06   0.1187E-07
     ZZX         -0.7166E-03  -0.7957E-06  -0.7737E-06  -0.1846E-07
     ZZY          0.4610E-03   0.5118E-06   0.4977E-06   0.1187E-07
     ZZZ         -0.1063E-01  -0.1180E-04  -0.1147E-04  -0.2737E-06
