     XXX          0.3734E-02   0.4713E-05   0.4582E-05   0.1093E-06
     XXY         -0.9745E-03  -0.1230E-05  -0.1196E-05  -0.2853E-07
     XXZ          0.2163E+04   0.2730E+01   0.2655E+01   0.6334E-01
     XYX         -0.9745E-03  -0.1230E-05  -0.1196E-05  -0.2853E-07
     XYY          0.1531E-02   0.1932E-05   0.1879E-05   0.4482E-07
     XYZ          0.1890E+03   0.2385E+00   0.2319E+00   0.5533E-02
     XZX          0.2163E+04   0.2730E+01   0.2655E+01   0.6334E-01
     XZY          0.1890E+03   0.2385E+00   0.2319E+00   0.5533E-02
     XZZ          0.9733E-03   0.1229E-05   0.1195E-05   0.2850E-07
     YXX         -0.1029E-02  -0.1298E-05  -0.1262E-05  -0.3012E-07
     YXY          0.1251E-02   0.1580E-05   0.1536E-05   0.3664E-07
     YXZ          0.1890E+03   0.2385E+00   0.2319E+00   0.5533E-02
     YYX          0.1251E-02   0.1580E-05   0.1536E-05   0.3664E-07
     YYY         -0.3311E-02  -0.4180E-05  -0.4064E-05  -0.9695E-07
     YYZ         -0.2163E+04  -0.2730E+01  -0.2655E+01  -0.6334E-01
     YZX          0.1890E+03   0.2385E+00   0.2319E+00   0.5533E-02
     YZY         -0.2163E+04  -0.2730E+01  -0.2655E+01  -0.6334E-01
     YZZ         -0.9630E-03  -0.1216E-05  -0.1182E-05  -0.2820E-07
     ZXX          0.2275E+04   0.2871E+01   0.2792E+01   0.6660E-01
     ZXY          0.6478E+03   0.8177E+00   0.7950E+00   0.1897E-01
     ZXZ          0.1199E-02   0.1514E-05   0.1472E-05   0.3512E-07
     ZYX          0.6478E+03   0.8177E+00   0.7950E+00   0.1897E-01
     ZYY         -0.2275E+04  -0.2871E+01  -0.2792E+01  -0.6660E-01
     ZYZ         -0.8289E-03  -0.1046E-05  -0.1017E-05  -0.2427E-07
     ZZX          0.1199E-02   0.1514E-05   0.1472E-05   0.3512E-07
     ZZY         -0.8289E-03  -0.1046E-05  -0.1017E-05  -0.2427E-07
     ZZZ          0.4793E-02   0.6050E-05   0.5883E-05   0.1403E-06
