	 XXX          0.1487E-02   0.1566E-05   0.1523E-05   0.3633E-07
     XXY          0.8263E-03   0.8706E-06   0.8465E-06   0.2020E-07
     XXZ          0.4290E+03   0.4520E+00   0.4395E+00   0.1048E-01
     XYX          0.8263E-03   0.8706E-06   0.8465E-06   0.2020E-07
     XYY          0.1743E-03   0.1837E-06   0.1786E-06   0.4261E-08
     XYZ         -0.1276E+04  -0.1344E+01  -0.1307E+01  -0.3118E-01
     XZX          0.4290E+03   0.4520E+00   0.4395E+00   0.1048E-01
     XZY         -0.1276E+04  -0.1344E+01  -0.1307E+01  -0.3118E-01
     XZZ          0.6978E-03   0.7352E-06   0.7149E-06   0.1706E-07
     YXX          0.3534E-03   0.3723E-06   0.3620E-06   0.8637E-08
     YXY          0.5329E-03   0.5614E-06   0.5459E-06   0.1302E-07
     YXZ         -0.1276E+04  -0.1344E+01  -0.1307E+01  -0.3118E-01
     YYX          0.5329E-03   0.5614E-06   0.5459E-06   0.1302E-07
     YYY          0.5801E-03   0.6113E-06   0.5944E-06   0.1418E-07
     YYZ         -0.4290E+03  -0.4520E+00  -0.4395E+00  -0.1048E-01
     YZX         -0.1276E+04  -0.1344E+01  -0.1307E+01  -0.3118E-01
     YZY         -0.4290E+03  -0.4520E+00  -0.4395E+00  -0.1048E-01
     YZZ          0.8570E-03   0.9029E-06   0.8780E-06   0.2095E-07
     ZXX          0.3702E+03   0.3901E+00   0.3793E+00   0.9049E-02
     ZXY         -0.1642E+04  -0.1730E+01  -0.1682E+01  -0.4014E-01
     ZXZ          0.5783E-03   0.6094E-06   0.5925E-06   0.1414E-07
     ZYX         -0.1642E+04  -0.1730E+01  -0.1682E+01  -0.4014E-01
     ZYY         -0.3703E+03  -0.3901E+00  -0.3793E+00  -0.9050E-02
     ZYZ          0.1418E-02   0.1494E-05   0.1453E-05   0.3466E-07
     ZZX          0.5783E-03   0.6094E-06   0.5925E-06   0.1414E-07
     ZZY          0.1418E-02   0.1494E-05   0.1453E-05   0.3466E-07
     ZZZ         -0.2855E-01  -0.3008E-04  -0.2925E-04  -0.6977E-06
