     XXX         -0.5108E-02  -0.6300E-05  -0.6126E-05  -0.1461E-06
     XXY          0.6673E-03   0.8230E-06   0.8002E-06   0.1909E-07
     XXZ          0.1822E+03   0.2247E+00   0.2185E+00   0.5213E-02
     XYX          0.6673E-03   0.8230E-06   0.8002E-06   0.1909E-07
     XYY         -0.2044E-02  -0.2521E-05  -0.2451E-05  -0.5847E-07
     XYZ         -0.1061E+04  -0.1309E+01  -0.1273E+01  -0.3036E-01
     XZX          0.1822E+03   0.2247E+00   0.2185E+00   0.5213E-02
     XZY         -0.1061E+04  -0.1309E+01  -0.1273E+01  -0.3036E-01
     XZZ         -0.1718E-02  -0.2119E-05  -0.2061E-05  -0.4916E-07
     YXX          0.3693E-03   0.4555E-06   0.4429E-06   0.1057E-07
     YXY         -0.1911E-02  -0.2357E-05  -0.2291E-05  -0.5466E-07
     YXZ         -0.1061E+04  -0.1309E+01  -0.1273E+01  -0.3036E-01
     YYX         -0.1911E-02  -0.2357E-05  -0.2291E-05  -0.5466E-07
     YYY          0.1556E-02   0.1919E-05   0.1866E-05   0.4452E-07
     YYZ         -0.1822E+03  -0.2247E+00  -0.2185E+00  -0.5213E-02
     YZX         -0.1061E+04  -0.1309E+01  -0.1273E+01  -0.3036E-01
     YZY         -0.1822E+03  -0.2247E+00  -0.2185E+00  -0.5213E-02
     YZZ          0.6366E-03   0.7851E-06   0.7634E-06   0.1821E-07
     ZXX          0.5728E+02   0.7064E-01   0.6869E-01   0.1639E-02
     ZXY         -0.1024E+04  -0.1263E+01  -0.1228E+01  -0.2930E-01
     ZXZ         -0.1654E-02  -0.2040E-05  -0.1983E-05  -0.4731E-07
     ZYX         -0.1024E+04  -0.1263E+01  -0.1228E+01  -0.2930E-01
     ZYY         -0.5728E+02  -0.7064E-01  -0.6869E-01  -0.1639E-02
     ZYZ          0.5881E-03   0.7253E-06   0.7052E-06   0.1682E-07
     ZZX         -0.1654E-02  -0.2040E-05  -0.1983E-05  -0.4731E-07
     ZZY          0.5881E-03   0.7253E-06   0.7052E-06   0.1682E-07
     ZZZ          0.2812E-03   0.3468E-06   0.3372E-06   0.8045E-08
