     XXX          0.2797E-03   0.3111E-06   0.3024E-06   0.7215E-08
     XXY         -0.1861E-03  -0.2069E-06  -0.2012E-06  -0.4800E-08
     XXZ          0.3776E+04   0.4199E+01   0.4083E+01   0.9741E-01
     XYX         -0.1861E-03  -0.2069E-06  -0.2012E-06  -0.4800E-08
     XYY         -0.6836E-03  -0.7602E-06  -0.7392E-06  -0.1763E-07
     XYZ         -0.6871E+03  -0.7641E+00  -0.7430E+00  -0.1773E-01
     XZX          0.3776E+04   0.4199E+01   0.4083E+01   0.9741E-01
     XZY         -0.6871E+03  -0.7641E+00  -0.7430E+00  -0.1773E-01
     XZZ          0.3216E-04   0.3576E-07   0.3477E-07   0.8295E-09
     YXX         -0.2224E-03  -0.2473E-06  -0.2405E-06  -0.5737E-08
     YXY         -0.4332E-03  -0.4818E-06  -0.4685E-06  -0.1118E-07
     YXZ         -0.6872E+03  -0.7641E+00  -0.7430E+00  -0.1773E-01
     YYX         -0.4332E-03  -0.4818E-06  -0.4685E-06  -0.1118E-07
     YYY          0.1032E-02   0.1147E-05   0.1116E-05   0.2662E-07
     YYZ         -0.3776E+04  -0.4199E+01  -0.4083E+01  -0.9741E-01
     YZX         -0.6872E+03  -0.7641E+00  -0.7430E+00  -0.1773E-01
     YZY         -0.3776E+04  -0.4199E+01  -0.4083E+01  -0.9741E-01
     YZZ          0.1922E-03   0.2137E-06   0.2078E-06   0.4957E-08
     ZXX          0.3605E+04   0.4009E+01   0.3898E+01   0.9300E-01
     ZXY         -0.4215E+03  -0.4687E+00  -0.4557E+00  -0.1087E-01
     ZXZ         -0.3048E-04  -0.3389E-07  -0.3296E-07  -0.7862E-09
     ZYX         -0.4215E+03  -0.4687E+00  -0.4557E+00  -0.1087E-01
     ZYY         -0.3605E+04  -0.4009E+01  -0.3898E+01  -0.9300E-01
     ZYZ          0.1702E-03   0.1893E-06   0.1841E-06   0.4392E-08
     ZZX         -0.3048E-04  -0.3389E-07  -0.3296E-07  -0.7862E-09
     ZZY          0.1702E-03   0.1893E-06   0.1841E-06   0.4392E-08
     ZZZ         -0.3262E-01  -0.3627E-04  -0.3527E-04  -0.8414E-06
