 1            0.000000
 2            0.455453
 3            0.437125
 4            0.984675
 5            1.205779
 6            0.990152
 7            1.012668
 8            1.109812
 9            1.151271
 10           0.283127
 11           0.411472
 12           1.123353
 13           0.761518
 14           0.193474
 15           0.209726
 16           0.513332
 17           0.380493
 18           0.367259
 19           0.338359
 20           0.390790
 21           0.537524
 22           0.398562
 23           0.686739
 24           0.721384
 25           0.309638
 26           0.231252
 27           0.257958
 28           0.215478
 29           0.255393
 30           0.480417
 31           0.433137
 32           0.089613
 33           0.175452
 34           0.561936
 35           0.686688
 36           0.227166
 37           0.591560
 38           0.627172
 39           0.847452
 40           1.135759
 41           0.284333
 42           0.414950
 43           0.930569
 44           0.186335
 45           0.243102
 46           0.313448
 47           0.772145
 48           0.178024
 49           0.402769
 50           0.622937
 51           0.378627
 52           0.175862
 53           0.185233
 54           0.212645
 55           0.116662
 56           0.119160
 57           0.161865
 58           0.182719
 59           0.058757
 60           0.066432
 61           0.150458
 62           0.194453
 63           0.268793
 64           0.084908
 65           0.030371
 66           0.007673
 67           0.013262
 68           0.014704
 69           0.035338
 70           0.040145
 71           0.058767
 72           0.118322
 73           0.236880
 74           0.497945
 75           0.865129
 76           0.858261
 77           0.398673
 78           3.039037
 79           3.340145
 80           0.694893
 81           0.903286
 82           0.261189
 83           0.287974
 84           0.709257
 85           0.349041
 86           0.059083
 87           0.164368
 88           0.149258
 89           0.157896
 90           0.029863
 91           0.067608
 92           0.013647
 93           0.006175
 94           0.003881
 95           0.003233
 96           0.000659
 97           0.017995
 98           0.002235
 99           0.000496
 100          0.006544
