Unit cell from CRYSTAL C:\Users\wilso\Desktop\MOFs for quantum\func. MIRO101\CHLORO\OPT out\Cl_12_OPT.out for geometry N: 71
10.28219393,10.28219393,10.28219393,115.021115,115.021115,98.864344
17,-3.7476779688795,-3.17234055331228,6.33086583137821,0
17,1.09950559722486,-3.33274430507711,-1.02165216458685,0
17,.868203899876439,-3.41857694490244,4.15944324293,0
17,-.893128433869049,.947099824617052,-2.96957867594576,0
17,-6.52822346229398,.460875652071284,-1.02504990249063,0
17,-.512108054874491,.60702027038224,2.94918274975671,0
17,-3.05125895699256,-3.54311634787498,.402170534569744,0
17,-5.67713979923156,2.01537453448909,4.17277485193978,0
1,-1.81408820937173,-2.22483669161392,-2.13639197151236,0
1,-.648681957260515,-3.99516653701127,7.15446410169648,0
1,-.996475955651853,-1.55195838008188,5.1439381432508,0
1,.786149216638157,-1.20460036996856,-3.66293203965931,0
17,-1.46751247760845,-.429397928192529,1.71128740956226E-02,0
17,-4.86778640934516,2.58137939987179,.799890296396875,0
17,-3.48844878803693,-.362326535091478,4.54715874280289,0
17,-5.94498259840086,-2.24950082752091,1.13491632048022,0
6,-5.05378099561755,-1.17035716695734,7.6614051707039,0
6,-1.48159020745222,3.01469967640105,-6.5302236357215,0
6,-1.22668603141909,-3.63331255119903,2.41316081028585,0
6,-8.00667303890307,1.32912415082254,2.95473588850736,0
6,-6.1975400539422,-1.19892066963336,6.74662963974,0
6,-9.56970856843682,3.17450521181097,-1.40060305062,0
6,-4.44664994827057,3.69508819012888,-2.58522923751886,0
6,-8.65046507048833,2.38619746450356,3.73828088217446,0
6,-3.85548114464789,-1.90325948591863,7.49087343741249,0
6,-2.56354828132662,3.9264936294727,-6.54238618997183,0
6,-.69961899890396,-3.01407222941088,3.57112937204911,0
6,-8.65008184851333,.530992194923934,1.97946161428583,0
6,-2.85463182898429,-.718567666187417,-.982100605790845,0
6,-3.57077262620609,2.73199931727057,1.9405987147621,0
6,-2.61902473460433,-1.60898465339184,3.71283736851515,0
6,-6.7243010835963,-.864292888624697,1.8277427562892,0
6,-5.038774760218,-.322518998456571,-1.49331571949126,0
6,-1.65158905181408,1.92853885386649,2.86788587183555,0
6,-2.41856690067489,-3.03745037363476,1.94989149931759,0
6,-6.6597995606847,.971584627291881,3.17461658211372,0
6,-3.59623664880894,3.81958208896614,2.81425601361882,0
6,-2.73485953783368,-1.66113838209173,-2.00385244439129,0
6,-8.03511704406201,-.591535287728536,1.43515317403408,0
6,-1.40251704268914,-2.02675431007747,4.25352149051399,0
7,-6.9005760813104,-.081462517597281,6.37626655243716,0
7,-8.31890842237686,2.89931043881616,-1.89040711826329,0
7,-5.21141705589467,2.66335315954909,-3.06564083523205,0
7,-8.43346208155637,2.57566911604233,5.07885963483378,0
7,-7.87960527638397,-.506693934646397,5.51963782284538,0
7,-7.4385703010782,3.17279062857135,-.878801424589924,0
7,-4.34001241015919,1.74774757143221,-3.59047704434581,0
7,-9.20617565351656,3.64302593145289,5.44871887986595,0
7,-6.74394855063482,-2.28501723166199,6.12815808057943,0
7,-9.45046248696671,3.60378025711701,-.111348088779014,0
7,-3.13287861683209,3.41200415937814,-2.81877444867739,0
7,-9.53707398670299,3.32610301197605,3.30104269065258,0
7,-7.80225441262946,-1.81143668102733,5.38991774645799,0
7,-8.10772065137364,3.56755950437627,.180235602772796,0
7,-3.11296892036617,2.19931606140724,-3.46552000566055,0
7,-9.84141965676865,4.10143131205387,4.39444489020537,0
7,-3.99541146880867,-9.23853416582526E-02,-.710638285588938,0
7,-2.63726406822662,1.78710892878687,1.99461915381576,0
7,-3.09549573593578,-2.07910833930179,2.56430204338784,0
7,-6.04055900042016,-.075461138760079,2.65079532216095,0
30,-7.21609091028448,2.01421754920251,6.7658665234439,0
30,-6.71159626840876,-4.37331951660462,5.97364642343216,0
17,5.56955241505427,-3.17234055331228,1.98198896638995,0
17,10.4167359811586,-3.33274430507711,-5.37052902957511,0
17,10.1854342838102,-3.41857694490244,-.189433622058259,0
17,8.42410195006473,.947099824617052,-7.31845554093402,0
17,2.7890069216398,.460875652071284,-5.37392676747889,0
17,8.80512232905928,.60702027038224,-1.39969411523155,0
17,6.26597142694122,-3.54311634787498,-3.94670633041852,0
17,3.64009058470222,2.01537453448909,-.176102013048481,0
1,7.50314217456204,-2.22483669161392,-6.48526883650062,0
1,8.66854842667326,-3.99516653701127,2.80558723670822,0
1,8.32075442828192,-1.55195838008188,.79506127826254,0
1,10.1033796005719,-1.20460036996856,-8.01180890464757,0
