 1            0.000000
 2            0.656931
 3            0.619718
 4            1.317935
 5            1.056042
 6            0.800713
 7            0.211624
 8            0.296413
 9            0.549883
 10           0.534360
 11           0.689763
 12           0.779429
 13           0.429420
 14           0.465088
 15           0.116149
 16           0.210798
 17           0.207279
 18           0.070314
 19           0.199045
 20           0.377764
 21           0.422657
 22           0.705999
 23           0.412492
 24           0.127963
 25           0.123324
 26           0.125358
 27           0.413346
 28           0.499377
 29           0.524252
 30           0.424917
 31           1.309319
 32           0.276517
 33           0.254187
 34           0.762254
 35           0.719587
 36           0.577036
 37           0.722383
 38           0.211792
 39           0.822974
 40           1.705165
 41           2.557920
 42           2.266237
 43           0.482086
 44           0.425229
 45           0.665305
 46           1.712961
 47           0.740173
 48           0.140414
 49           0.970942
 50           1.266808
 51           1.467739
 52           0.272752
 53           0.328610
 54           0.496965
 55           0.130571
 56           0.144914
 57           0.054976
 58           0.055611
 59           0.070517
 60           0.015986
 61           0.012280
 62           0.015976
 63           0.009215
 64           0.005780
 65           0.014724
 66           0.012286
 67           0.005930
 68           0.002953
 69           0.000892
 70           0.031090
 71           0.002715
 72           0.001304
 73           0.003868
 74           0.000407
 75           0.000777
