 1            3.429746
 2            2.861681
 3            2.489434
 4            2.134782
 5            1.182502
 6            0.477440
 7            0.406283
 8            0.248013
 9            0.350991
 10           0.350991
 11           0.209583
 12           0.206472
 13           0.165219
 14           0.117205
 15           0.176939
 16           0.138599
 17           0.126622
 18           0.092059
 19           0.108068
 20           0.104410
 21           0.086762
 22           0.056559
 23           0.086248
 24           0.067892
 25           0.071433
 26           0.058023
 27           0.050897
 28           0.048476
 29           0.068349
 30           0.055632
 31           0.050020
 32           0.080337
 33           0.052474
 34           0.049782
 35           0.051799
 36           0.061271
 37           0.074805
 38           0.076800
 39           0.076800
 40           0.075616
 41           0.073415
 42           0.060114
 43           0.055098
 44           0.055098
 45           0.053054
 46           0.048284
 47           0.040438
 48           0.064299
 49           0.063004
 50           0.046359
 51           0.048483
 52           0.036323
 53           0.037285
 54           0.036272
 55           0.040111
 56           0.032945
 57           0.038003
 58           0.030173
 59           0.029194
 60           0.018166
 61           0.013739
 62           0.010107
 63           0.008272
 64           0.005119
 65           0.003292
 66           0.001299
 67           0.000637
 68           0.000427
 69           0.000278
 70           0.000233
 71           0.000778
 72           0.000539
 73           0.000430
 74           0.000261
 75           0.000224
