 1            3.237601
 2            2.851871
 3            2.103918
 4            1.569156
 5            0.790146
 6            0.377452
 7            0.206620
 8            0.155979
 9            0.179706
 10           0.179706
 11           0.144687
 12           0.124282
 13           0.143016
 14           0.143016
 15           0.117642
 16           0.095977
 17           0.083345
 18           0.121452
 19           0.123300
 20           0.087751
 21           0.109146
 22           0.079701
 23           0.075976
 24           0.061075
 25           0.092443
 26           0.071279
 27           0.058237
 28           0.050589
 29           0.050812
 30           0.045628
 31           0.044107
 32           0.075647
 33           0.045384
 34           0.041960
 35           0.047093
 36           0.069697
 37           0.059484
 38           0.046832
 39           0.071142
 40           0.063622
 41           0.063622
 42           0.053771
 43           0.053046
 44           0.053046
 45           0.043614
 46           0.043062
 47           0.037021
 48           0.037021
 49           0.037678
 50           0.024544
 51           0.022915
 52           0.023067
 53           0.019701
 54           0.016088
 55           0.014633
 56           0.012641
 57           0.010429
 58           0.010686
 59           0.012840
 60           0.010455
 61           0.008044
 62           0.006973
 63           0.007680
 64           0.004290
 65           0.001574
 66           0.001295
 67           0.000986
 68           0.000859
 69           0.000854
 70           0.000994
 71           0.001250
 72           0.001499
 73           0.001829
 74           0.001959
 75           0.002260
 76           0.002934
 77           0.004954
 78           0.004755
 79           0.028123
 80           0.028123
 81           0.016898
 82           0.009570
 83           0.007667
 84           0.006094
 85           0.005802
 86           0.005802
 87           0.003234
 88           0.001867
 89           0.000947
 90           0.000649
 91           0.000544
 92           0.000468
 93           0.000319
 94           0.000215
 95           0.000112
 96           0.000064
 97           0.000095
 98           0.000076
 99           0.000042
 100          0.000042
