 1            1.341233
 2            1.082273
 3            0.853790
 4            0.670498
 5            0.356635
 6            0.125471
 7            0.065537
 8            0.065537
 9            0.059188
 10           0.051712
 11           0.041252
 12           0.041118
 13           0.033468
 14           0.030920
 15           0.025235
 16           0.018583
 17           0.018341
 18           0.022505
 19           0.021107
 20           0.020180
 21           0.017945
 22           0.017501
 23           0.018179
 24           0.013985
 25           0.015688
 26           0.014063
 27           0.013722
 28           0.012471
 29           0.012947
 30           0.015132
 31           0.015132
 32           0.015519
 33           0.015420
 34           0.015281
 35           0.016093
 36           0.014254
 37           0.012865
 38           0.013463
 39           0.015486
 40           0.019470
 41           0.019470
 42           0.019701
 43           0.016456
 44           0.017100
 45           0.017100
 46           0.016236
 47           0.015645
 48           0.015286
 49           0.015569
 50           0.018417
 51           0.011964
 52           0.010662
 53           0.008944
 54           0.006552
 55           0.005648
 56           0.004897
 57           0.003460
 58           0.001860
 59           0.001088
 60           0.000705
 61           0.000445
 62           0.000308
 63           0.000160
 64           0.000105
 65           0.000159
 66           0.000182
 67           0.000153
 68           0.000134
 69           0.000100
 70           0.000054
 71           0.000026
