 1            1.333974
 2            1.034115
 3            0.867441
 4            0.803030
 5            0.263878
 6            0.263878
 7            0.184036
 8            0.160739
 9            0.139708
 10           0.100594
 11           0.083167
 12           0.078502
 13           0.062095
 14           0.051122
 15           0.047168
 16           0.047168
 17           0.043963
 18           0.035991
 19           0.035849
 20           0.033724
 21           0.029805
 22           0.028682
 23           0.022946
 24           0.019950
 25           0.017342
 26           0.017428
 27           0.015789
 28           0.015789
 29           0.013120
 30           0.011657
 31           0.010517
 32           0.009813
 33           0.009297
 34           0.009420
 35           0.009934
 36           0.010728
 37           0.011208
 38           0.011889
 39           0.007598
 40           0.007598
 41           0.007672
 42           0.005045
 43           0.005434
 44           0.005434
 45           0.004828
 46           0.004910
 47           0.004235
 48           0.003662
 49           0.003160
 50           0.002433
 51           0.001411
 52           0.000762
 53           0.000344
 54           0.000134
 55           0.000062
 56           0.000062
 57           0.000161
 58           0.000147
 59           0.000118
 60           0.000099
 61           0.000063
 62           0.000033
 63           0.000032
 64           0.000033
 65           0.000017
 66           0.000014
 67           0.000008
