 1            1.323353
 2            1.044339
 3            0.963713
 4            0.742869
 5            0.163641
 6            0.163641
 7            0.176600
 8            0.147909
 9            0.135336
 10           0.118388
 11           0.103700
 12           0.101960
 13           0.091256
 14           0.063047
 15           0.038564
 16           0.054460
 17           0.036287
 18           0.027787
 19           0.026502
 20           0.019282
 21           0.022085
 22           0.017574
 23           0.014287
 24           0.013138
 25           0.010517
 26           0.008705
 27           0.007390
 28           0.006584
 29           0.006662
 30           0.004885
 31           0.003626
 32           0.002987
 33           0.002456
 34           0.001913
 35           0.001913
 36           0.001649
 37           0.001741
 38           0.001470
 39           0.001350
 40           0.001105
 41           0.000895
 42           0.000634
 43           0.000634
 44           0.000467
 45           0.000310
 46           0.000189
 47           0.000102
 48           0.000102
 49           0.000055
 50           0.000055
 51           0.000109
