 1            0.000000
 2            0.509496
 3            0.508231
 4            0.956226
 5            0.958832
 6            0.191515
 7            0.037038
 8            0.088448
 9            0.094343
 10           0.200758
 11           0.416792
 12           0.762776
 13           0.548650
 14           0.157955
 15           0.396875
 16           0.392091
 17           0.295933
 18           0.281163
 19           0.299814
 20           0.264473
 21           0.282820
 22           0.056114
 23           0.151661
 24           0.264638
 25           0.233170
 26           0.081275
 27           0.132778
 28           0.200059
 29           0.361983
 30           0.083977
 31           0.084967
 32           0.086740
 33           0.110253
 34           0.082124
 35           0.124476
 36           0.029130
 37           0.033904
 38           0.046447
 39           0.009958
 40           0.017282
 41           0.030739
 42           0.006230
 43           0.014811
 44           0.004353
 45           0.001036
 46           0.001356
 47           0.003225
 48           0.004333
 49           0.008917
 50           0.026000
 51           0.005636
 52           0.003947
 53           0.005936
 54           0.002486
 55           0.002551
 56           0.000405
