 1            14585.257493
 2            10040.105644
 3            7575.336152
 4            5131.031356
 5            1335.872772
 6            24281082.554034
 7            1142.658643
 8            1043.301323
 9            885.558492
 10           755.211509
 11           719.535256
 12           410.619313
 13           372.089269
 14           418.905910
 15           283.997843
 16           191.199894
 17           151.514955
 18           133.310021
 19           110.547209
 20           82.777989
 21           65.435411
 22           60.378809
 23           49.268086
 24           35.571698
 25           21.941430
 26           18.973948
 27           10.779710
 28           6.377094
 29           3.089389
 30           5.787592
 31           2.135036
 32           1.273118
 33           0.542466
 34           0.429584
 35           0.215572
 36           0.474729
 37           0.121431
 38           0.069075
 39           0.162588
 40           0.049860
 41           0.026830
 42           0.026398
 43           0.007579
 44           0.000000
 45           0.003574
 46           3.530648
 47           3.526827
 48           3.520037
 49           3.510361
 50           3.495604
 51           3.512781
 52           3.493077
 53           3.488712
 54           3.486384
 55           3.485298
 56           3.485908
