 1            21950.854876
 2            15841.548009
 3            12731.387248
 4            11453.400527
 5            3802.761592
 6            4010.725033
 7            3154.881263
 8            2609.027906
 9            2180.840356
 10           1597.745267
 11           1280.551982
 12           945.217843
 13           824.365414
 14           679.896781
 15           517.397994
 16           662.203452
 17           433.382041
 18           346.810010
 19           295.718848
 20           248.630169
 21           234.964839
 22           206.631687
 23           174.643635
 24           142.632920
 25           123.308331
 26           110.070611
 27           98.817459
 28           108.607166
 29           86.025683
 30           79.580357
 31           73.279615
 32           68.494788
 33           67.962644
 34           65.071825
 35           61.380396
 36           56.915368
 37           50.063300
 38           46.226166
 39           27.574505
 40           77.432903
 41           19.749106
 42           12.630723
 43           11.375773
 44           11.941159
 45           9.019597
 46           7.253791
 47           5.455859
 48           3.689573
 49           1.735983
 50           0.898874
 51           0.357304
 52           0.150139
 53           0.032535
 54           0.005149
 55           0.000000
 56           0.071650
 57           2.017589
 58           2.015016
 59           2.010374
 60           2.004257
 61           1.994440
 62           1.985479
 63           1.983161
 64           1.982964
 65           2.057470
 66           2.057531
 67           2.034605
