 1            3.489465
 2            2.697959
 3            1.680855
 4            0.688692
 5            0.282422
 6            0.136668
 7            0.106964
 8            0.090248
 9            0.058914
 10           0.078769
 11           0.067761
 12           0.064168
 13           0.064109
 14           0.081771
 15           0.081771
 16           0.071286
 17           0.060815
 18           0.049869
 19           0.047721
 20           0.047320
 21           0.045411
 22           0.044336
 23           0.040759
 24           0.040759
 25           0.041465
 26           0.041603
 27           0.040559
 28           0.039571
 29           0.038187
 30           0.034446
 31           0.035647
 32           0.035647
 33           0.032303
 34           0.031186
 35           0.025354
 36           0.018647
 37           0.016422
 38           0.030203
 39           0.018882
 40           0.013856
 41           0.016656
 42           0.035991
 43           0.035991
 44           0.014286
 45           0.017839
 46           0.013021
 47           0.030265
 48           0.030265
 49           0.022193
 50           0.028166
 51           0.013598
 52           0.013598
 53           0.021551
 54           0.008897
 55           0.008664
 56           0.007336
 57           0.005657
 58           0.004192
 59           0.001866
 60           0.001602
 61           0.000546
 62           0.000536
 63           0.000823
 64           0.000494
 65           0.000153
 66           0.000202
 67           0.000177
 68           0.000167
 69           0.000105
 70           0.000111
 71           0.000173
 72           0.000059
 73           0.000102
 74           0.000036
 75           0.000041
