 1            21543.498361
 2            15727.601695
 3            13979.526202
 4            10450.101534
 5            2949.036947
 6            9225.058860
 7            2839.630430
 8            2678.356558
 9            2427.198926
 10           2036.030224
 11           1718.290031
 12           1584.894218
 13           1336.168738
 14           841.478900
 15           520.194421
 16           464.271786
 17           297.126893
 18           234.928184
 19           170.069613
 20           124.955998
 21           86.341702
 22           79.742660
 23           55.113385
 24           39.968639
 25           29.273957
 26           21.037956
 27           18.087068
 28           11.722407
 29           10.574970
 30           7.184872
 31           4.486827
 32           4.014450
 33           2.609728
 34           1.214323
 35           4.250676
 36           0.618820
 37           0.559195
 38           0.381472
 39           0.357695
 40           0.244602
 41           0.156650
 42           0.079020
 43           0.098992
 44           0.045405
 45           0.023771
 46           0.005204
 47           0.001562
 48           0.004592
 49           0.000000
 50           0.000396
 51           1.232853
