3.3239731 	 3.959471 	 3.959471 	 2.297462 	
3.053798 	 3.685505 	 3.685505 	 2.236789 	
2.7842847 	 3.521444 	 3.521444 	 2.200187 	
2.5143824 	 3.407285 	 3.407285 	 2.173689 	
2.2444641 	 3.322442 	 3.322442 	 2.153276 	
1.9748996 	 3.257266 	 3.257266 	 2.137112 	
1.7049532 	 3.206547 	 3.206547 	 2.124179 	
1.4351684 	 3.166924 	 3.166924 	 2.113857 	
1.165265 	 3.136294 	 3.136294 	 2.105741 	
