 1            0.000000
 2            0.643239
 3            0.698580
 4            0.957988
 5            0.959343
 6            0.243798
 7            0.243523
 8            0.408008
 9            0.813445
 10           1.001092
 11           0.312249
 12           0.344708
 13           0.486309
 14           0.119075
 15           0.241570
 16           0.255669
 17           0.185459
 18           0.427297
 19           0.220663
 20           0.254897
 21           0.302806
 22           0.769766
 23           0.338502
 24           0.081855
 25           0.086695
 26           0.220942
 27           0.362152
 28           0.095892
 29           0.122039
 30           0.213651
 31           0.605950
 32           0.423466
 33           0.089091
 34           0.159966
 35           0.090224
 36           0.065671
 37           0.076940
 38           0.010218
 39           0.004320
 40           0.000708
 41           0.008271
 42           0.000674
 43           0.001123
