 1            1461.690232
 2            452.634193
 3            255.164876
 4            189.021150
 5            332.072817
 6            100.668534
 7            85.039796
 8            81.830478
 9            76.637213
 10           72.794154
 11           71.195426
 12           69.677976
 13           67.470502
 14           65.148278
 15           62.726808
 16           62.174027
 17           61.583782
 18           60.191315
 19           59.340619
 20           58.735453
 21           58.411901
 22           58.128560
 23           57.818156
 24           57.717510
 25           57.593835
 26           57.412511
 27           57.311642
 28           57.259470
 29           57.182869
 30           56.626996
 31           55.810208
 32           53.113279
 33           49.210212
 34           38.403851
 35           48.451848
 36           28.610787
 37           15.932190
 38           9.201655
 39           91.216526
 40           11.863831
 41           5.377317
 42           3.477687
 43           2.199422
 44           1.808052
 45           1.028872
 46           0.823752
 47           0.776471
 48           0.760806
 49           0.756069
 50           0.016984
 51           0.004647
 52           0.001359
 53           0.000973
 54           0.000372
 55           0.000000
 56           0.037860
 57           0.037902
 58           0.034357
