 1            3202.586942
 2            2431.239291
 3            897.398418
 4            355.849853
 5            579.479769
 6            297.551281
 7            259.623170
 8            222.223444
 9            195.627764
 10           200.431820
 11           186.274371
 12           164.294621
 13           139.668037
 14           118.339160
 15           118.010460
 16           110.887280
 17           92.417480
 18           83.010195
 19           79.698998
 20           74.453487
 21           58.374217
 22           44.549720
 23           29.554398
 24           24.707564
 25           52.600468
 26           20.010644
 27           12.592317
 28           8.620755
 29           9.421362
 30           6.413036
 31           4.244404
 32           1.925806
 33           1.961084
 34           10.425709
 35           0.716225
 36           0.565610
 37           0.330214
 38           0.204829
 39           0.081822
 40           0.011879
 41           0.003391
 42           0.000593
 43           0.000000
 44           0.617585
 45           0.617573
 46           0.545487
