 1            0.364843
 2            0.343100
 3            0.176882
 4            0.070564
 5            0.043348
 6            0.033599
 7            0.026585
 8            0.026585
 9            0.021757
 10           0.024097
 11           0.020292
 12           0.020292
 13           0.017912
 14           0.016392
 15           0.014615
 16           0.013680
 17           0.010356
 18           0.010562
 19           0.008458
 20           0.007019
 21           0.004537
 22           0.003960
 23           0.003439
 24           0.003897
 25           0.003002
 26           0.003279
 27           0.002130
 28           0.003649
 29           0.002423
 30           0.004387
 31           0.004387
 32           0.002798
 33           0.001636
 34           0.002208
 35           0.001228
 36           0.000966
 37           0.000827
 38           0.000577
 39           0.000253
 40           0.000204
 41           0.000086
 42           0.000042
 43           0.000041
 44           0.000031
 45           0.000017
 46           0.000017
