 1            0.788196
 2            0.528644
 3            0.331043
 4            0.195702
 5            0.195702
 6            0.123550
 7            0.119337
 8            0.102434
 9            0.083059
 10           0.085168
 11           0.062331
 12           0.017430
 13           0.014682
 14           0.015269
 15           0.018396
 16           0.010738
 17           0.010738
 18           0.006068
 19           0.005561
 20           0.004945
 21           0.003407
 22           0.005580
 23           0.004465
 24           0.004128
 25           0.004128
 26           0.002518
 27           0.002001
 28           0.001329
 29           0.001329
 30           0.000878
 31           0.000571
 32           0.000556
 33           0.000722
 34           0.000378
 35           0.000204
 36           0.000204
 37           0.000063
 38           0.000412
 39           0.000236
 40           0.000145
 41           0.000086
 42           0.000046
 43           0.000048
 44           0.000048
 45           0.000037
