 1            0.000000
 2            0.515073
 3            0.802149
 4            1.219184
 5            0.310788
 6            0.223936
 7            0.245466
 8            0.473628
 9            0.501721
 10           0.134388
 11           0.088110
 12           0.167352
 13           0.190548
 14           0.483455
 15           0.107550
 16           0.180469
 17           0.245226
 18           0.189665
 19           0.057148
 20           0.107534
 21           0.318225
 22           0.682161
 23           1.696822
 24           0.945355
 25           0.244064
 26           0.186735
 27           0.177436
 28           0.301978
 29           0.077088
 30           0.205245
 31           0.133941
 32           0.573136
 33           0.384388
 34           0.084038
 35           0.076768
 36           0.020894
 37           0.025345
 38           0.059023
 39           0.086844
 40           0.025674
 41           0.024325
 42           0.002403
 43           0.001239
 44           0.006220
 45           0.001131
 46           0.000786
