 1            2232.406719
 2            985.393857
 3            581.543447
 4            352.677760
 5            516.525761
 6            284.178049
 7            248.105302
 8            217.732199
 9            164.502583
 10           104.978204
 11           73.344756
 12           50.282919
 13           32.048301
 14           18.587499
 15           14.772302
 16           9.422859
 17           15.965342
 18           6.407455
 19           4.659780
 20           3.199576
 21           2.038955
 22           1.569084
 23           1.494566
 24           0.687826
 25           1.197650
 26           0.432599
 27           0.294232
 28           0.190163
 29           0.244431
 30           0.134396
 31           0.099810
 32           0.083396
 33           0.081238
 34           0.076783
 35           0.075488
 36           0.078440
 37           0.075075
 38           0.005283
 39           0.002753
 40           0.001255
 41           0.000416
 42           0.000149
 43           0.000000
 44           0.000404
 45           0.111377
