 1            0.802085
 2            0.528028
 3            0.415653
 4            0.385218
 5            0.385218
 6            0.069619
 7            0.057161
 8            0.048129
 9            0.033616
 10           0.017851
 11           0.008432
 12           0.011472
 13           0.011472
 14           0.009029
 15           0.014135
 16           0.010105
 17           0.010007
 18           0.010007
 19           0.007302
 20           0.005929
 21           0.006160
 22           0.006253
 23           0.004900
 24           0.005844
 25           0.006069
 26           0.006476
 27           0.004312
 28           0.004667
 29           0.002846
 30           0.002663
 31           0.002463
 32           0.002463
 33           0.001022
 34           0.001022
 35           0.000875
 36           0.000296
 37           0.000188
 38           0.000107
 39           0.000107
 40           0.000067
 41           0.000033
 42           0.000452
 43           0.000312
 44           0.000210
