 1            0.314022
 2            0.299581
 3            0.132673
 4            0.028004
 5            0.028004
 6            0.029364
 7            0.025041
 8            0.016172
 9            0.018977
 10           0.018977
 11           0.019805
 12           0.016737
 13           0.016544
 14           0.014994
 15           0.014751
 16           0.014204
 17           0.013925
 18           0.014430
 19           0.012289
 20           0.011879
 21           0.007465
 22           0.004626
 23           0.004963
 24           0.008543
 25           0.008543
 26           0.007733
 27           0.004386
 28           0.002489
 29           0.002489
 30           0.001964
 31           0.002747
 32           0.002045
 33           0.002331
 34           0.002331
 35           0.002021
 36           0.001366
 37           0.000541
 38           0.000245
 39           0.000187
 40           0.000207
 41           0.000126
 42           0.000075
 43           0.000042
 44           0.000038
 45           0.000030
 46           0.000025
