 1            0.250542
 2            0.247704
 3            0.037570
 4            0.025840
 5            0.018145
 6            0.012356
 7            0.012356
 8            0.007113
 9            0.004764
 10           0.003142
 11           0.002994
 12           0.002660
 13           0.005779
 14           0.005779
 15           0.005803
 16           0.002998
 17           0.003153
 18           0.003153
 19           0.001540
 20           0.001424
 21           0.001099
 22           0.001099
 23           0.000995
 24           0.000815
 25           0.000740
 26           0.001018
 27           0.000537
 28           0.000639
 29           0.000822
 30           0.000822
 31           0.000461
 32           0.000222
 33           0.000253
 34           0.000321
 35           0.000272
 36           0.000272
 37           0.000204
 38           0.000102
 39           0.000077
 40           0.000053
 41           0.000053
 42           0.000053
 43           0.000041
