 1            0.255451
 2            0.192343
 3            0.159593
 4            0.109323
 5            0.055083
 6            0.055083
 7            0.038691
 8            0.034978
 9            0.025780
 10           0.018793
 11           0.018793
 12           0.016332
 13           0.011573
 14           0.009783
 15           0.009568
 16           0.007835
 17           0.007898
 18           0.007642
 19           0.005855
 20           0.005262
 21           0.006167
 22           0.005956
 23           0.005624
 24           0.003646
 25           0.003190
 26           0.004732
 27           0.002431
 28           0.002370
 29           0.001479
 30           0.001479
 31           0.001291
 32           0.001174
 33           0.001409
 34           0.001086
 35           0.000632
 36           0.000350
 37           0.000188
 38           0.000120
 39           0.000068
 40           0.000030
 41           0.000027
 42           0.000057
 43           0.000054
 44           0.000030
 45           0.000009
 46           0.000006
 47           0.000008
 48           0.000008
 49           0.000012
