 1            0.000000
 2            0.618208
 3            0.712333
 4            1.162069
 5            1.259151
 6            0.290350
 7            0.215165
 8            0.338581
 9            0.388936
 10           0.374975
 11           0.122210
 12           0.095274
 13           0.198645
 14           0.202761
 15           0.254898
 16           0.284468
 17           0.225124
 18           0.039243
 19           0.103609
 20           0.245446
 21           0.210426
 22           0.212901
 23           0.170586
 24           0.197649
 25           0.244652
 26           0.367304
 27           0.184345
 28           0.407700
 29           0.396886
 30           0.073582
 31           0.153871
 32           0.352212
 33           0.120257
 34           0.241501
 35           0.030554
 36           0.024363
 37           0.043741
 38           0.008964
 39           0.003961
 40           0.001875
 41           0.000000
 42           0.071016
 43           0.002589
 44           0.000720
 45           0.007591
 46           0.000262
 47           0.003932
 48           0.000764
 49           0.000615
