 1            4097.469206
 2            3183.699413
 3            1448.958980
 4            760.643714
 5            498.251906
 6            346.540783
 7            271.469723
 8            293.446350
 9            211.313481
 10           140.689506
 11           124.939148
 12           132.338956
 13           111.385228
 14           86.982671
 15           71.050355
 16           65.443407
 17           52.762388
 18           51.983658
 19           46.165261
 20           42.591399
 21           36.930834
 22           34.468813
 23           30.441848
 24           29.282162
 25           25.351931
 26           22.998617
 27           18.149570
 28           16.079360
 29           8.088408
 30           5.118744
 31           17.980514
 32           3.464991
 33           1.349553
 34           1.003709
 35           0.515691
 36           0.379753
 37           0.298076
 38           0.226942
 39           0.173531
 40           0.170631
 41           0.166529
 42           0.166083
 43           0.000978
 44           0.000000
 45           0.000229
 46           0.017830
