     XXX         -0.1512E-02  -0.1772E-05  -0.1723E-05  -0.4110E-07
     XXY          0.6675E-03   0.7824E-06   0.7608E-06   0.1815E-07
     XXZ          0.1604E+04   0.1880E+01   0.1828E+01   0.4362E-01
     XYX          0.6675E-03   0.7824E-06   0.7608E-06   0.1815E-07
     XYY         -0.9256E-03  -0.1085E-05  -0.1055E-05  -0.2517E-07
     XYZ         -0.7818E+02  -0.9164E-01  -0.8911E-01  -0.2126E-02
     XZX          0.1604E+04   0.1880E+01   0.1828E+01   0.4362E-01
     XZY         -0.7818E+02  -0.9164E-01  -0.8911E-01  -0.2126E-02
     XZZ         -0.7784E-03  -0.9125E-06  -0.8873E-06  -0.2117E-07
     YXX          0.6899E-03   0.8087E-06   0.7863E-06   0.1876E-07
     YXY         -0.7495E-03  -0.8785E-06  -0.8542E-06  -0.2038E-07
     YXZ         -0.7819E+02  -0.9166E-01  -0.8912E-01  -0.2126E-02
     YYX         -0.7495E-03  -0.8785E-06  -0.8542E-06  -0.2038E-07
     YYY          0.2239E-02   0.2624E-05   0.2552E-05   0.6088E-07
     YYZ         -0.1604E+04  -0.1880E+01  -0.1828E+01  -0.4362E-01
     YZX         -0.7819E+02  -0.9166E-01  -0.8912E-01  -0.2126E-02
     YZY         -0.1604E+04  -0.1880E+01  -0.1828E+01  -0.4362E-01
     YZZ          0.7004E-03   0.8210E-06   0.7983E-06   0.1904E-07
     ZXX          0.1602E+04   0.1878E+01   0.1826E+01   0.4357E-01
     ZXY          0.1090E+03   0.1278E+00   0.1243E+00   0.2964E-02
     ZXZ         -0.7313E-03  -0.8572E-06  -0.8335E-06  -0.1988E-07
     ZYX          0.1090E+03   0.1278E+00   0.1243E+00   0.2964E-02
     ZYY         -0.1602E+04  -0.1878E+01  -0.1826E+01  -0.4357E-01
     ZYZ          0.6509E-03   0.7630E-06   0.7419E-06   0.1770E-07
     ZZX         -0.7313E-03  -0.8572E-06  -0.8335E-06  -0.1988E-07
     ZZY          0.6509E-03   0.7630E-06   0.7419E-06   0.1770E-07
     ZZZ         -0.7924E-02  -0.9288E-05  -0.9031E-05  -0.2155E-06
