     XXX          0.1398E-02   0.1782E-05   0.1732E-05   0.4133E-07
     XXY         -0.2091E-02  -0.2666E-05  -0.2592E-05  -0.6184E-07
     XXZ          0.2641E+04   0.3366E+01   0.3273E+01   0.7808E-01
     XYX         -0.2091E-02  -0.2666E-05  -0.2592E-05  -0.6184E-07
     XYY         -0.7057E-03  -0.8995E-06  -0.8746E-06  -0.2087E-07
     XYZ          0.1006E+04   0.1282E+01   0.1247E+01   0.2975E-01
     XZX          0.2641E+04   0.3366E+01   0.3273E+01   0.7808E-01
     XZY          0.1006E+04   0.1282E+01   0.1247E+01   0.2975E-01
     XZZ          0.1181E-04   0.1506E-07   0.1464E-07   0.3493E-09
     YXX         -0.5297E-03  -0.6752E-06  -0.6565E-06  -0.1566E-07
     YXY          0.4157E-03   0.5298E-06   0.5152E-06   0.1229E-07
     YXZ          0.1006E+04   0.1283E+01   0.1247E+01   0.2975E-01
     YYX          0.4157E-03   0.5298E-06   0.5152E-06   0.1229E-07
     YYY         -0.3556E-02  -0.4533E-05  -0.4408E-05  -0.1051E-06
     YYZ         -0.2641E+04  -0.3366E+01  -0.3273E+01  -0.7808E-01
     YZX          0.1006E+04   0.1283E+01   0.1247E+01   0.2975E-01
     YZY         -0.2641E+04  -0.3366E+01  -0.3273E+01  -0.7808E-01
     YZZ          0.2290E-03   0.2918E-06   0.2838E-06   0.6770E-08
     ZXX          0.2576E+04   0.3283E+01   0.3193E+01   0.7617E-01
     ZXY          0.1058E+04   0.1349E+01   0.1312E+01   0.3129E-01
     ZXZ         -0.4251E-03  -0.5418E-06  -0.5268E-06  -0.1257E-07
     ZYX          0.1058E+04   0.1349E+01   0.1312E+01   0.3129E-01
     ZYY         -0.2576E+04  -0.3284E+01  -0.3193E+01  -0.7617E-01
     ZYZ          0.1960E-01   0.2499E-04   0.2430E-04   0.5796E-06
     ZZX         -0.4251E-03  -0.5418E-06  -0.5268E-06  -0.1257E-07
     ZZY          0.1960E-01   0.2499E-04   0.2430E-04   0.5796E-06
     ZZZ         -0.6199E-01  -0.7902E-04  -0.7683E-04  -0.1833E-05
