     XXX         -0.5444E-02  -0.6759E-05  -0.6572E-05  -0.1568E-06
     XXY          0.5070E-03   0.6296E-06   0.6122E-06   0.1460E-07
     XXZ          0.9524E+03   0.1183E+01   0.1150E+01   0.2743E-01
     XYX          0.5070E-03   0.6296E-06   0.6122E-06   0.1460E-07
     XYY         -0.1087E-02  -0.1350E-05  -0.1313E-05  -0.3132E-07
     XYZ          0.2455E+02   0.3048E-01   0.2964E-01   0.7071E-03
     XZX          0.9524E+03   0.1183E+01   0.1150E+01   0.2743E-01
     XZY          0.2455E+02   0.3048E-01   0.2964E-01   0.7071E-03
     XZZ         -0.1346E-02  -0.1671E-05  -0.1625E-05  -0.3877E-07
     YXX          0.4289E-03   0.5326E-06   0.5178E-06   0.1235E-07
     YXY         -0.1358E-02  -0.1686E-05  -0.1639E-05  -0.3910E-07
     YXZ          0.2453E+02   0.3046E-01   0.2962E-01   0.7065E-03
     YYX         -0.1358E-02  -0.1686E-05  -0.1639E-05  -0.3910E-07
     YYY          0.8392E-03   0.1042E-05   0.1013E-05   0.2417E-07
     YYZ         -0.9524E+03  -0.1183E+01  -0.1150E+01  -0.2743E-01
     YZX          0.2453E+02   0.3046E-01   0.2962E-01   0.7065E-03
     YZY         -0.9524E+03  -0.1183E+01  -0.1150E+01  -0.2743E-01
     YZZ          0.1697E-03   0.2107E-06   0.2049E-06   0.4888E-08
     ZXX          0.9078E+03   0.1127E+01   0.1096E+01   0.2615E-01
     ZXY          0.1940E+03   0.2409E+00   0.2343E+00   0.5589E-02
     ZXZ         -0.1220E-02  -0.1515E-05  -0.1473E-05  -0.3515E-07
     ZYX          0.1940E+03   0.2409E+00   0.2343E+00   0.5589E-02
     ZYY         -0.9078E+03  -0.1127E+01  -0.1096E+01  -0.2615E-01
     ZYZ          0.1181E-03   0.1466E-06   0.1426E-06   0.3402E-08
     ZZX         -0.1220E-02  -0.1515E-05  -0.1473E-05  -0.3515E-07
     ZZY          0.1181E-03   0.1466E-06   0.1426E-06   0.3402E-08
     ZZZ         -0.7733E-02  -0.9603E-05  -0.9337E-05  -0.2227E-06
