     XXX          0.1318E-01   0.1625E-04   0.1580E-04   0.3770E-06
     XXY         -0.2809E-02  -0.3464E-05  -0.3368E-05  -0.8034E-07
     XXZ          0.1218E+03   0.1502E+00   0.1461E+00   0.3485E-02
     XYX         -0.2809E-02  -0.3464E-05  -0.3368E-05  -0.8034E-07
     XYY          0.4714E-02   0.5813E-05   0.5652E-05   0.1348E-06
     XYZ         -0.6376E+03  -0.7862E+00  -0.7644E+00  -0.1824E-01
     XZX          0.1218E+03   0.1502E+00   0.1461E+00   0.3485E-02
     XZY         -0.6376E+03  -0.7862E+00  -0.7644E+00  -0.1824E-01
     XZZ          0.5192E-02   0.6403E-05   0.6225E-05   0.1485E-06
     YXX         -0.2253E-02  -0.2778E-05  -0.2701E-05  -0.6443E-07
     YXY          0.4911E-02   0.6055E-05   0.5888E-05   0.1405E-06
     YXZ         -0.6376E+03  -0.7861E+00  -0.7644E+00  -0.1824E-01
     YYX          0.4911E-02   0.6055E-05   0.5888E-05   0.1405E-06
     YYY         -0.7050E-02  -0.8692E-05  -0.8452E-05  -0.2016E-06
     YYZ         -0.1218E+03  -0.1502E+00  -0.1460E+00  -0.3484E-02
     YZX         -0.6376E+03  -0.7861E+00  -0.7644E+00  -0.1824E-01
     YZY         -0.1218E+03  -0.1502E+00  -0.1460E+00  -0.3484E-02
     YZZ         -0.2596E-02  -0.3201E-05  -0.3113E-05  -0.7426E-07
     ZXX          0.1264E+03   0.1559E+00   0.1516E+00   0.3617E-02
     ZXY         -0.5798E+03  -0.7150E+00  -0.6952E+00  -0.1659E-01
     ZXZ          0.4655E-02   0.5740E-05   0.5582E-05   0.1332E-06
     ZYX         -0.5798E+03  -0.7150E+00  -0.6952E+00  -0.1659E-01
     ZYY         -0.1264E+03  -0.1558E+00  -0.1515E+00  -0.3615E-02
     ZYZ         -0.2417E-02  -0.2980E-05  -0.2898E-05  -0.6913E-07
     ZZX          0.4655E-02   0.5740E-05   0.5582E-05   0.1332E-06
     ZZY         -0.2417E-02  -0.2980E-05  -0.2898E-05  -0.6913E-07
     ZZZ         -0.2813E-02  -0.3469E-05  -0.3373E-05  -0.8046E-07
