     XXX          0.1315E-02   0.1695E-05   0.1648E-05   0.3933E-07
     XXY          0.2562E-03   0.3303E-06   0.3212E-06   0.7662E-08
     XXZ         -0.1119E+03  -0.1443E+00  -0.1403E+00  -0.3347E-02
     XYX          0.2562E-03   0.3303E-06   0.3212E-06   0.7662E-08
     XYY          0.6415E-04   0.8269E-07   0.8040E-07   0.1918E-08
     XYZ          0.5732E+03   0.7389E+00   0.7185E+00   0.1714E-01
     XZX         -0.1119E+03  -0.1443E+00  -0.1403E+00  -0.3347E-02
     XZY          0.5732E+03   0.7389E+00   0.7185E+00   0.1714E-01
     XZZ         -0.7571E-05  -0.9760E-08  -0.9490E-08  -0.2264E-09
     YXX          0.4492E-03   0.5790E-06   0.5630E-06   0.1343E-07
     YXY         -0.1648E-03  -0.2124E-06  -0.2066E-06  -0.4928E-08
     YXZ          0.5732E+03   0.7389E+00   0.7185E+00   0.1714E-01
     YYX         -0.1648E-03  -0.2124E-06  -0.2066E-06  -0.4928E-08
     YYY          0.1557E-02   0.2007E-05   0.1951E-05   0.4655E-07
     YYZ          0.1119E+03   0.1443E+00   0.1403E+00   0.3347E-02
     YZX          0.5732E+03   0.7389E+00   0.7185E+00   0.1714E-01
     YZY          0.1119E+03   0.1443E+00   0.1403E+00   0.3347E-02
     YZZ          0.3932E-03   0.5069E-06   0.4928E-06   0.1176E-07
     ZXX         -0.1977E+03  -0.2549E+00  -0.2478E+00  -0.5913E-02
     ZXY          0.5685E+03   0.7329E+00   0.7126E+00   0.1700E-01
     ZXZ          0.1274E-03   0.1642E-06   0.1597E-06   0.3810E-08
     ZYX          0.5685E+03   0.7329E+00   0.7126E+00   0.1700E-01
     ZYY          0.1977E+03   0.2549E+00   0.2478E+00   0.5913E-02
     ZYZ          0.4513E-03   0.5818E-06   0.5657E-06   0.1350E-07
     ZZX          0.1274E-03   0.1642E-06   0.1597E-06   0.3810E-08
     ZZY          0.4513E-03   0.5818E-06   0.5657E-06   0.1350E-07
     ZZZ          0.7255E-02   0.9352E-05   0.9094E-05   0.2169E-06
