     XXX          0.2057E-03   0.2149E-06   0.2089E-06   0.4984E-08
     XXY         -0.4554E-03  -0.4757E-06  -0.4626E-06  -0.1104E-07
     XXZ         -0.9328E+03  -0.9743E+00  -0.9474E+00  -0.2260E-01
     XYX         -0.4554E-03  -0.4757E-06  -0.4626E-06  -0.1104E-07
     XYY          0.1823E-04   0.1904E-07   0.1851E-07   0.4417E-09
     XYZ         -0.3425E+03  -0.3577E+00  -0.3479E+00  -0.8299E-02
     XZX         -0.9328E+03  -0.9743E+00  -0.9474E+00  -0.2260E-01
     XZY         -0.3425E+03  -0.3577E+00  -0.3479E+00  -0.8299E-02
     XZZ         -0.8533E-04  -0.8912E-07  -0.8666E-07  -0.2067E-08
     YXX          0.3391E-03   0.3542E-06   0.3444E-06   0.8216E-08
     YXY         -0.2157E-03  -0.2253E-06  -0.2191E-06  -0.5226E-08
     YXZ         -0.3425E+03  -0.3577E+00  -0.3478E+00  -0.8298E-02
     YYX         -0.2157E-03  -0.2253E-06  -0.2191E-06  -0.5226E-08
     YYY         -0.1376E-03  -0.1437E-06  -0.1397E-06  -0.3334E-08
     YYZ          0.9328E+03   0.9743E+00   0.9474E+00   0.2260E-01
     YZX         -0.3425E+03  -0.3577E+00  -0.3478E+00  -0.8298E-02
     YZY          0.9328E+03   0.9743E+00   0.9474E+00   0.2260E-01
     YZZ          0.3165E-04   0.3305E-07   0.3214E-07   0.7668E-09
     ZXX         -0.7911E+03  -0.8264E+00  -0.8035E+00  -0.1917E-01
     ZXY         -0.1895E+03  -0.1980E+00  -0.1925E+00  -0.4592E-02
     ZXZ          0.2743E-04   0.2865E-07   0.2786E-07   0.6646E-09
     ZYX         -0.1895E+03  -0.1980E+00  -0.1925E+00  -0.4592E-02
     ZYY          0.7911E+03   0.8263E+00   0.8035E+00   0.1917E-01
     ZYZ          0.4582E-05   0.4786E-08   0.4653E-08   0.1110E-09
     ZZX          0.2743E-04   0.2865E-07   0.2786E-07   0.6646E-09
     ZZY          0.4582E-05   0.4786E-08   0.4653E-08   0.1110E-09
     ZZZ         -0.3645E-02  -0.3807E-05  -0.3702E-05  -0.8832E-07
