     XXX         -0.1481E-01  -0.1773E-04  -0.1724E-04  -0.4112E-06
     XXY          0.7515E-03   0.8992E-06   0.8744E-06   0.2086E-07
     XXZ          0.2848E+02   0.3408E-01   0.3313E-01   0.7905E-03
     XYX          0.7515E-03   0.8992E-06   0.8744E-06   0.2086E-07
     XYY         -0.5699E-02  -0.6820E-05  -0.6631E-05  -0.1582E-06
     XYZ         -0.8624E+03  -0.1032E+01  -0.1003E+01  -0.2394E-01
     XZX          0.2848E+02   0.3408E-01   0.3313E-01   0.7905E-03
     XZY         -0.8624E+03  -0.1032E+01  -0.1003E+01  -0.2394E-01
     XZZ         -0.6380E-02  -0.7634E-05  -0.7423E-05  -0.1771E-06
     YXX          0.3481E-03   0.4165E-06   0.4050E-06   0.9661E-08
     YXY         -0.3738E-02  -0.4472E-05  -0.4349E-05  -0.1037E-06
     YXZ         -0.8624E+03  -0.1032E+01  -0.1003E+01  -0.2394E-01
     YYX         -0.3738E-02  -0.4472E-05  -0.4349E-05  -0.1037E-06
     YYY          0.4100E-02   0.4906E-05   0.4770E-05   0.1138E-06
     YYZ         -0.2855E+02  -0.3417E-01  -0.3322E-01  -0.7926E-03
     YZX         -0.8624E+03  -0.1032E+01  -0.1003E+01  -0.2394E-01
     YZY         -0.2855E+02  -0.3417E-01  -0.3322E-01  -0.7926E-03
     YZZ          0.1686E-02   0.2018E-05   0.1962E-05   0.4681E-07
     ZXX          0.5884E+02   0.7041E-01   0.6846E-01   0.1633E-02
     ZXY         -0.8402E+03  -0.1005E+01  -0.9776E+00  -0.2332E-01
     ZXZ         -0.3401E-02  -0.4070E-05  -0.3957E-05  -0.9441E-07
     ZYX         -0.8402E+03  -0.1005E+01  -0.9776E+00  -0.2332E-01
     ZYY         -0.5895E+02  -0.7054E-01  -0.6859E-01  -0.1636E-02
     ZYZ          0.1508E-02   0.1805E-05   0.1755E-05   0.4187E-07
     ZZX         -0.3401E-02  -0.4070E-05  -0.3957E-05  -0.9441E-07
     ZZY          0.1508E-02   0.1805E-05   0.1755E-05   0.4187E-07
     ZZZ         -0.1800E-02  -0.2154E-05  -0.2094E-05  -0.4996E-07
