     XXX         -0.6446E-02  -0.8229E-05  -0.8002E-05  -0.1909E-06
     XXY          0.1950E-02   0.2490E-05   0.2421E-05   0.5776E-07
     XXZ          0.1867E+03   0.2384E+00   0.2318E+00   0.5529E-02
     XYX          0.1950E-02   0.2490E-05   0.2421E-05   0.5776E-07
     XYY         -0.2181E-02  -0.2785E-05  -0.2708E-05  -0.6460E-07
     XYZ         -0.4325E+03  -0.5522E+00  -0.5369E+00  -0.1281E-01
     XZX          0.1867E+03   0.2384E+00   0.2318E+00   0.5529E-02
     XZY         -0.4325E+03  -0.5522E+00  -0.5369E+00  -0.1281E-01
     XZZ         -0.1636E-02  -0.2088E-05  -0.2031E-05  -0.4844E-07
     YXX          0.1520E-02   0.1941E-05   0.1887E-05   0.4502E-07
     YXY         -0.2194E-02  -0.2801E-05  -0.2724E-05  -0.6498E-07
     YXZ         -0.4325E+03  -0.5522E+00  -0.5369E+00  -0.1281E-01
     YYX         -0.2194E-02  -0.2801E-05  -0.2724E-05  -0.6498E-07
     YYY          0.3552E-02   0.4535E-05   0.4409E-05   0.1052E-06
     YYZ         -0.1862E+03  -0.2377E+00  -0.2311E+00  -0.5513E-02
     YZX         -0.4325E+03  -0.5522E+00  -0.5369E+00  -0.1281E-01
     YZY         -0.1862E+03  -0.2377E+00  -0.2311E+00  -0.5513E-02
     YZZ          0.8687E-03   0.1109E-05   0.1078E-05   0.2573E-07
     ZXX          0.1814E+03   0.2316E+00   0.2252E+00   0.5373E-02
     ZXY         -0.4068E+03  -0.5194E+00  -0.5050E+00  -0.1205E-01
     ZXZ         -0.2007E-02  -0.2563E-05  -0.2492E-05  -0.5945E-07
     ZYX         -0.4068E+03  -0.5194E+00  -0.5050E+00  -0.1205E-01
     ZYY         -0.1809E+03  -0.2309E+00  -0.2246E+00  -0.5357E-02
     ZYZ          0.1333E-02   0.1702E-05   0.1655E-05   0.3948E-07
     ZZX         -0.2007E-02  -0.2563E-05  -0.2492E-05  -0.5945E-07
     ZZY          0.1333E-02   0.1702E-05   0.1655E-05   0.3948E-07
     ZZZ          0.8571E+00   0.1094E-02   0.1064E-02   0.2538E-04
