     XXX          0.4690E-03   0.5243E-06   0.5098E-06   0.1216E-07
     XXY         -0.4387E-03  -0.4905E-06  -0.4769E-06  -0.1138E-07
     XXZ          0.5311E+03   0.5937E+00   0.5773E+00   0.1377E-01
     XYX         -0.4387E-03  -0.4905E-06  -0.4769E-06  -0.1138E-07
     XYY         -0.1136E-02  -0.1270E-05  -0.1235E-05  -0.2946E-07
     XYZ         -0.4153E+03  -0.4643E+00  -0.4515E+00  -0.1077E-01
     XZX          0.5311E+03   0.5937E+00   0.5773E+00   0.1377E-01
     XZY         -0.4153E+03  -0.4643E+00  -0.4515E+00  -0.1077E-01
     XZZ         -0.6419E-03  -0.7176E-06  -0.6977E-06  -0.1665E-07
     YXX         -0.1147E-03  -0.1282E-06  -0.1247E-06  -0.2974E-08
     YXY         -0.7450E-03  -0.8329E-06  -0.8099E-06  -0.1932E-07
     YXZ         -0.4153E+03  -0.4643E+00  -0.4515E+00  -0.1077E-01
     YYX         -0.7450E-03  -0.8329E-06  -0.8099E-06  -0.1932E-07
     YYY          0.5237E-03   0.5855E-06   0.5693E-06   0.1358E-07
     YYZ         -0.5310E+03  -0.5937E+00  -0.5772E+00  -0.1377E-01
     YZX         -0.4153E+03  -0.4643E+00  -0.4515E+00  -0.1077E-01
     YZY         -0.5310E+03  -0.5937E+00  -0.5772E+00  -0.1377E-01
     YZZ          0.2772E-03   0.3099E-06   0.3014E-06   0.7190E-08
     ZXX          0.6233E+03   0.6968E+00   0.6776E+00   0.1616E-01
     ZXY         -0.1137E+03  -0.1271E+00  -0.1236E+00  -0.2948E-02
     ZXZ         -0.4866E-03  -0.5440E-06  -0.5289E-06  -0.1262E-07
     ZYX         -0.1137E+03  -0.1271E+00  -0.1236E+00  -0.2948E-02
     ZYY         -0.6232E+03  -0.6967E+00  -0.6775E+00  -0.1616E-01
     ZYZ          0.7692E-04   0.8599E-07   0.8362E-07   0.1995E-08
     ZZX         -0.4866E-03  -0.5440E-06  -0.5289E-06  -0.1262E-07
     ZZY          0.7692E-04   0.8599E-07   0.8362E-07   0.1995E-08
     ZZZ          0.9813E-05   0.1097E-07   0.1067E-07   0.2545E-09
