     XXX         -0.3561E-02  -0.4805E-05  -0.4672E-05  -0.1115E-06
     XXY         -0.7496E-03  -0.1012E-05  -0.9836E-06  -0.2346E-07
     XXZ          0.6001E+02   0.8097E-01   0.7874E-01   0.1878E-02
     XYX         -0.7496E-03  -0.1012E-05  -0.9836E-06  -0.2346E-07
     XYY         -0.1051E-02  -0.1418E-05  -0.1379E-05  -0.3290E-07
     XYZ          0.4010E+02   0.5411E-01   0.5262E-01   0.1255E-02
     XZX          0.6001E+02   0.8097E-01   0.7874E-01   0.1878E-02
     XZY          0.4010E+02   0.5411E-01   0.5262E-01   0.1255E-02
     XZZ         -0.3354E-03  -0.4526E-06  -0.4401E-06  -0.1050E-07
     YXX         -0.9603E-03  -0.1296E-05  -0.1260E-05  -0.3006E-07
     YXY         -0.1050E-02  -0.1417E-05  -0.1378E-05  -0.3288E-07
     YXZ          0.4009E+02   0.5410E-01   0.5261E-01   0.1255E-02
     YYX         -0.1050E-02  -0.1417E-05  -0.1378E-05  -0.3288E-07
     YYY         -0.2608E-02  -0.3519E-05  -0.3422E-05  -0.8163E-07
     YYZ         -0.5969E+02  -0.8055E-01  -0.7832E-01  -0.1868E-02
     YZX          0.4009E+02   0.5410E-01   0.5261E-01   0.1255E-02
     YZY         -0.5969E+02  -0.8055E-01  -0.7832E-01  -0.1868E-02
     YZZ         -0.1580E-02  -0.2132E-05  -0.2073E-05  -0.4946E-07
     ZXX          0.6091E+02   0.8219E-01   0.7992E-01   0.1907E-02
     ZXY          0.4661E+02   0.6290E-01   0.6116E-01   0.1459E-02
     ZXZ         -0.6249E-03  -0.8433E-06  -0.8200E-06  -0.1956E-07
     ZYX          0.4661E+02   0.6290E-01   0.6116E-01   0.1459E-02
     ZYY         -0.6054E+02  -0.8169E-01  -0.7943E-01  -0.1895E-02
     ZYZ         -0.9124E-03  -0.1231E-05  -0.1197E-05  -0.2856E-07
     ZZX         -0.6249E-03  -0.8433E-06  -0.8200E-06  -0.1956E-07
     ZZY         -0.9124E-03  -0.1231E-05  -0.1197E-05  -0.2856E-07
     ZZZ          0.5456E+00   0.7363E-03   0.7159E-03   0.1708E-04
