     XXX          0.7888E-02   0.1052E-04   0.1023E-04   0.2440E-06
     XXY         -0.2636E-03  -0.3515E-06  -0.3418E-06  -0.8154E-08
     XXZ          0.1997E+03   0.2663E+00   0.2589E+00   0.6176E-02
     XYX         -0.2636E-03  -0.3515E-06  -0.3418E-06  -0.8154E-08
     XYY          0.2625E-02   0.3500E-05   0.3403E-05   0.8119E-07
     XYZ         -0.7827E+02  -0.1044E+00  -0.1015E+00  -0.2421E-02
     XZX          0.1997E+03   0.2663E+00   0.2589E+00   0.6176E-02
     XZY         -0.7827E+02  -0.1044E+00  -0.1015E+00  -0.2421E-02
     XZZ          0.2773E-02   0.3698E-05   0.3596E-05   0.8579E-07
     YXX         -0.3396E-03  -0.4528E-06  -0.4403E-06  -0.1050E-07
     YXY          0.2359E-02   0.3146E-05   0.3059E-05   0.7299E-07
     YXZ         -0.7826E+02  -0.1044E+00  -0.1015E+00  -0.2421E-02
     YYX          0.2359E-02   0.3146E-05   0.3059E-05   0.7299E-07
     YYY         -0.1214E-02  -0.1620E-05  -0.1575E-05  -0.3757E-07
     YYZ         -0.1997E+03  -0.2663E+00  -0.2589E+00  -0.6176E-02
     YZX         -0.7826E+02  -0.1044E+00  -0.1015E+00  -0.2421E-02
     YZY         -0.1997E+03  -0.2663E+00  -0.2589E+00  -0.6176E-02
     YZZ         -0.3895E-03  -0.5194E-06  -0.5051E-06  -0.1205E-07
     ZXX          0.1718E+03   0.2291E+00   0.2228E+00   0.5315E-02
     ZXY         -0.7696E+02  -0.1026E+00  -0.9979E-01  -0.2381E-02
     ZXZ          0.2485E-02   0.3314E-05   0.3222E-05   0.7687E-07
     ZYX         -0.7696E+02  -0.1026E+00  -0.9979E-01  -0.2381E-02
     ZYY         -0.1718E+03  -0.2291E+00  -0.2228E+00  -0.5315E-02
     ZYZ         -0.3853E-03  -0.5139E-06  -0.4997E-06  -0.1192E-07
     ZZX          0.2485E-02   0.3314E-05   0.3222E-05   0.7687E-07
     ZZY         -0.3853E-03  -0.5139E-06  -0.4997E-06  -0.1192E-07
     ZZZ         -0.1418E-02  -0.1891E-05  -0.1839E-05  -0.4386E-07
