     XXX          0.1610E-03   0.2179E-06   0.2118E-06   0.5054E-08
     XXY          0.8593E-02   0.1163E-04   0.1131E-04   0.2698E-06
     XXZ          0.1155E+04   0.1563E+01   0.1520E+01   0.3626E-01
     XYX          0.8593E-02   0.1163E-04   0.1131E-04   0.2698E-06
     XYY          0.3761E-03   0.5090E-06   0.4950E-06   0.1181E-07
     XYZ          0.4836E+03   0.6546E+00   0.6365E+00   0.1519E-01
     XZX          0.1155E+04   0.1563E+01   0.1520E+01   0.3626E-01
     XZY          0.4836E+03   0.6546E+00   0.6365E+00   0.1519E-01
     XZZ          0.8904E-03   0.1205E-05   0.1172E-05   0.2796E-07
     YXX          0.1234E-03   0.1671E-06   0.1624E-06   0.3875E-08
     YXY          0.6871E-04   0.9300E-07   0.9043E-07   0.2157E-08
     YXZ          0.4837E+03   0.6547E+00   0.6366E+00   0.1519E-01
     YYX          0.6871E-04   0.9300E-07   0.9043E-07   0.2157E-08
     YYY          0.1646E-01   0.2229E-04   0.2167E-04   0.5170E-06
     YYZ         -0.1155E+04  -0.1563E+01  -0.1520E+01  -0.3627E-01
     YZX          0.4837E+03   0.6547E+00   0.6366E+00   0.1519E-01
     YZY         -0.1155E+04  -0.1563E+01  -0.1520E+01  -0.3627E-01
     YZZ         -0.2381E-04  -0.3223E-07  -0.3134E-07  -0.7477E-09
     ZXX          0.1128E+04   0.1527E+01   0.1485E+01   0.3542E-01
     ZXY          0.5584E+03   0.7558E+00   0.7349E+00   0.1753E-01
     ZXZ          0.5475E-03   0.7411E-06   0.7206E-06   0.1719E-07
     ZYX          0.5584E+03   0.7558E+00   0.7349E+00   0.1753E-01
     ZYY         -0.1128E+04  -0.1527E+01  -0.1485E+01  -0.3542E-01
     ZYZ          0.1446E-01   0.1957E-04   0.1903E-04   0.4540E-06
     ZZX          0.5475E-03   0.7411E-06   0.7206E-06   0.1719E-07
     ZZY          0.1446E-01   0.1957E-04   0.1903E-04   0.4540E-06
     ZZZ         -0.3033E-01  -0.4105E-04  -0.3992E-04  -0.9523E-06
