     XXX         -0.8455E-03  -0.1110E-05  -0.1080E-05  -0.2575E-07
     XXY         -0.6434E-03  -0.8449E-06  -0.8215E-06  -0.1960E-07
     XXZ         -0.2312E+03  -0.3036E+00  -0.2952E+00  -0.7043E-02
     XYX         -0.6434E-03  -0.8449E-06  -0.8215E-06  -0.1960E-07
     XYY          0.3676E-03   0.4828E-06   0.4694E-06   0.1120E-07
     XYZ          0.6922E+02   0.9089E-01   0.8838E-01   0.2108E-02
     XZX         -0.2312E+03  -0.3036E+00  -0.2952E+00  -0.7043E-02
     XZY          0.6922E+02   0.9089E-01   0.8838E-01   0.2108E-02
     XZZ          0.7694E-03   0.1010E-05   0.9824E-06   0.2344E-07
     YXX          0.4275E-03   0.5613E-06   0.5458E-06   0.1302E-07
     YXY         -0.5603E-03  -0.7358E-06  -0.7154E-06  -0.1707E-07
     YXZ          0.6921E+02   0.9088E-01   0.8837E-01   0.2108E-02
     YYX         -0.5603E-03  -0.7358E-06  -0.7154E-06  -0.1707E-07
     YYY         -0.6287E-03  -0.8255E-06  -0.8027E-06  -0.1915E-07
     YYZ          0.2312E+03   0.3036E+00   0.2952E+00   0.7043E-02
     YZX          0.6921E+02   0.9088E-01   0.8837E-01   0.2108E-02
     YZY          0.2312E+03   0.3036E+00   0.2952E+00   0.7043E-02
     YZZ          0.3711E-03   0.4873E-06   0.4739E-06   0.1130E-07
     ZXX         -0.1921E+03  -0.2523E+00  -0.2453E+00  -0.5853E-02
     ZXY          0.8670E+02   0.1138E+00   0.1107E+00   0.2641E-02
     ZXZ          0.1551E-03   0.2037E-06   0.1980E-06   0.4724E-08
     ZYX          0.8670E+02   0.1138E+00   0.1107E+00   0.2641E-02
     ZYY          0.1921E+03   0.2523E+00   0.2453E+00   0.5852E-02
     ZYZ         -0.1677E-03  -0.2202E-06  -0.2141E-06  -0.5108E-08
     ZZX          0.1551E-03   0.2037E-06   0.1980E-06   0.4724E-08
     ZZY         -0.1677E-03  -0.2202E-06  -0.2141E-06  -0.5108E-08
     ZZZ          0.9128E-02   0.1199E-04   0.1166E-04   0.2781E-06
