     XXX          0.6637E-02   0.8767E-05   0.8524E-05   0.2034E-06
     XXY          0.3693E-02   0.4878E-05   0.4743E-05   0.1132E-06
     XXZ          0.7237E+01   0.9559E-02   0.9295E-02   0.2217E-03
     XYX          0.3693E-02   0.4878E-05   0.4743E-05   0.1132E-06
     XYY          0.2407E-02   0.3179E-05   0.3091E-05   0.7373E-07
     XYZ          0.1496E+03   0.1977E+00   0.1922E+00   0.4585E-02
     XZX          0.7237E+01   0.9559E-02   0.9295E-02   0.2217E-03
     XZY          0.1496E+03   0.1977E+00   0.1922E+00   0.4585E-02
     XZZ          0.2908E-02   0.3842E-05   0.3735E-05   0.8911E-07
     YXX          0.4309E-02   0.5691E-05   0.5534E-05   0.1320E-06
     YXY          0.2479E-02   0.3275E-05   0.3184E-05   0.7596E-07
     YXZ          0.1496E+03   0.1976E+00   0.1922E+00   0.4585E-02
     YYX          0.2479E-02   0.3275E-05   0.3184E-05   0.7596E-07
     YYY          0.1245E-01   0.1645E-04   0.1599E-04   0.3816E-06
     YYZ         -0.7304E+01  -0.9647E-02  -0.9381E-02  -0.2238E-03
     YZX          0.1496E+03   0.1976E+00   0.1922E+00   0.4585E-02
     YZY         -0.7304E+01  -0.9647E-02  -0.9381E-02  -0.2238E-03
     YZZ          0.5217E-02   0.6890E-05   0.6700E-05   0.1598E-06
     ZXX          0.1814E+02   0.2396E-01   0.2330E-01   0.5557E-03
     ZXY          0.2338E+03   0.3088E+00   0.3002E+00   0.7162E-02
     ZXZ          0.2652E-02   0.3503E-05   0.3406E-05   0.8126E-07
     ZYX          0.2338E+03   0.3088E+00   0.3002E+00   0.7162E-02
     ZYY         -0.1821E+02  -0.2406E-01  -0.2339E-01  -0.5580E-03
     ZYZ          0.4667E-02   0.6165E-05   0.5994E-05   0.1430E-06
     ZZX          0.2652E-02   0.3503E-05   0.3406E-05   0.8126E-07
     ZZY          0.4667E-02   0.6165E-05   0.5994E-05   0.1430E-06
     ZZZ         -0.1196E+00  -0.1580E-03  -0.1536E-03  -0.3665E-05
