     XXX          0.4212E-01   0.5609E-04   0.5454E-04   0.1301E-05
     XXY         -0.1552E-01  -0.2066E-04  -0.2009E-04  -0.4793E-06
     XXZ          0.7592E+03   0.1011E+01   0.9829E+00   0.2345E-01
     XYX         -0.1552E-01  -0.2066E-04  -0.2009E-04  -0.4793E-06
     XYY          0.1397E-01   0.1861E-04   0.1809E-04   0.4316E-06
     XYZ         -0.3102E+03  -0.4131E+00  -0.4017E+00  -0.9583E-02
     XZX          0.7592E+03   0.1011E+01   0.9829E+00   0.2345E-01
     XZY         -0.3102E+03  -0.4131E+00  -0.4017E+00  -0.9583E-02
     XZZ          0.1701E-01   0.2265E-04   0.2202E-04   0.5254E-06
     YXX         -0.1574E-01  -0.2096E-04  -0.2038E-04  -0.4861E-06
     YXY          0.1372E-01   0.1827E-04   0.1776E-04   0.4237E-06
     YXZ         -0.3102E+03  -0.4131E+00  -0.4017E+00  -0.9583E-02
     YYX          0.1372E-01   0.1827E-04   0.1776E-04   0.4237E-06
     YYY         -0.4494E-01  -0.5984E-04  -0.5819E-04  -0.1388E-05
     YYZ         -0.7592E+03  -0.1011E+01  -0.9829E+00  -0.2345E-01
     YZX         -0.3102E+03  -0.4131E+00  -0.4017E+00  -0.9583E-02
     YZY         -0.7592E+03  -0.1011E+01  -0.9829E+00  -0.2345E-01
     YZZ         -0.1822E-01  -0.2426E-04  -0.2358E-04  -0.5627E-06
     ZXX          0.7344E+03   0.9779E+00   0.9509E+00   0.2269E-01
     ZXY         -0.2922E+03  -0.3891E+00  -0.3783E+00  -0.9026E-02
     ZXZ          0.1655E-01   0.2204E-04   0.2143E-04   0.5112E-06
     ZYX         -0.2922E+03  -0.3891E+00  -0.3783E+00  -0.9026E-02
     ZYY         -0.7344E+03  -0.9779E+00  -0.9509E+00  -0.2268E-01
     ZYZ         -0.1762E-01  -0.2346E-04  -0.2281E-04  -0.5442E-06
     ZZX          0.1655E-01   0.2204E-04   0.2143E-04   0.5112E-06
     ZZY         -0.1762E-01  -0.2346E-04  -0.2281E-04  -0.5442E-06
     ZZZ         -0.3864E-02  -0.5145E-05  -0.5002E-05  -0.1193E-06
