     XXX         -0.4058E-03  -0.5310E-06  -0.5163E-06  -0.1232E-07
     XXY         -0.1292E-02  -0.1691E-05  -0.1644E-05  -0.3923E-07
     XXZ         -0.1615E+03  -0.2113E+00  -0.2055E+00  -0.4903E-02
     XYX         -0.1292E-02  -0.1691E-05  -0.1644E-05  -0.3923E-07
     XYY          0.1118E-05   0.1463E-08   0.1423E-08   0.3395E-10
     XYZ          0.2283E+02   0.2988E-01   0.2905E-01   0.6932E-03
     XZX         -0.1615E+03  -0.2113E+00  -0.2055E+00  -0.4903E-02
     XZY          0.2283E+02   0.2988E-01   0.2905E-01   0.6932E-03
     XZZ         -0.6163E-04  -0.8065E-07  -0.7842E-07  -0.1871E-08
     YXX         -0.5256E-04  -0.6879E-07  -0.6688E-07  -0.1596E-08
     YXY          0.6050E-04   0.7917E-07   0.7698E-07   0.1836E-08
     YXZ          0.2284E+02   0.2988E-01   0.2906E-01   0.6932E-03
     YYX          0.6050E-04   0.7917E-07   0.7698E-07   0.1836E-08
     YYY         -0.2427E-02  -0.3176E-05  -0.3088E-05  -0.7368E-07
     YYZ          0.1615E+03   0.2113E+00   0.2055E+00   0.4903E-02
     YZX          0.2284E+02   0.2988E-01   0.2906E-01   0.6932E-03
     YZY          0.1615E+03   0.2113E+00   0.2055E+00   0.4903E-02
     YZZ         -0.2342E-04  -0.3065E-07  -0.2981E-07  -0.7111E-09
     ZXX         -0.1461E+03  -0.1912E+00  -0.1859E+00  -0.4436E-02
     ZXY          0.2614E+02   0.3420E-01   0.3326E-01   0.7934E-03
     ZXZ         -0.3590E-04  -0.4698E-07  -0.4568E-07  -0.1090E-08
     ZYX          0.2614E+02   0.3420E-01   0.3326E-01   0.7934E-03
     ZYY          0.1461E+03   0.1912E+00   0.1859E+00   0.4436E-02
     ZYZ         -0.5371E-03  -0.7028E-06  -0.6834E-06  -0.1630E-07
     ZZX         -0.3590E-04  -0.4698E-07  -0.4568E-07  -0.1090E-08
     ZZY         -0.5371E-03  -0.7028E-06  -0.6834E-06  -0.1630E-07
     ZZZ          0.4735E-02   0.6197E-05   0.6026E-05   0.1438E-06
