     XXX         -0.5441E-01  -0.7294E-04  -0.7093E-04  -0.1692E-05
     XXY          0.7580E-03   0.1016E-05   0.9881E-06   0.2357E-07
     XXZ          0.1100E+04   0.1475E+01   0.1434E+01   0.3421E-01
     XYX          0.7580E-03   0.1016E-05   0.9881E-06   0.2357E-07
     XYY         -0.1858E-01  -0.2491E-04  -0.2422E-04  -0.5779E-06
     XYZ          0.2669E+03   0.3578E+00   0.3479E+00   0.8299E-02
     XZX          0.1100E+04   0.1475E+01   0.1434E+01   0.3421E-01
     XZY          0.2669E+03   0.3578E+00   0.3479E+00   0.8299E-02
     XZZ         -0.2052E-01  -0.2751E-04  -0.2675E-04  -0.6381E-06
     YXX          0.1551E-03   0.2080E-06   0.2022E-06   0.4824E-08
     YXY         -0.1737E-01  -0.2329E-04  -0.2264E-04  -0.5402E-06
     YXZ          0.2669E+03   0.3578E+00   0.3479E+00   0.8299E-02
     YYX         -0.1737E-01  -0.2329E-04  -0.2264E-04  -0.5402E-06
     YYY         -0.2392E-04  -0.3207E-07  -0.3119E-07  -0.7440E-09
     YYZ         -0.1100E+04  -0.1475E+01  -0.1434E+01  -0.3422E-01
     YZX          0.2669E+03   0.3578E+00   0.3479E+00   0.8299E-02
     YZY         -0.1100E+04  -0.1475E+01  -0.1434E+01  -0.3422E-01
     YZZ          0.1213E-03   0.1626E-06   0.1581E-06   0.3772E-08
     ZXX          0.1051E+04   0.1409E+01   0.1370E+01   0.3270E-01
     ZXY          0.2523E+03   0.3383E+00   0.3289E+00   0.7847E-02
     ZXZ         -0.1818E-01  -0.2437E-04  -0.2370E-04  -0.5654E-06
     ZYX          0.2523E+03   0.3383E+00   0.3289E+00   0.7847E-02
     ZYY         -0.1052E+04  -0.1410E+01  -0.1371E+01  -0.3270E-01
     ZYZ          0.6328E-04   0.8484E-07   0.8250E-07   0.1968E-08
     ZZX         -0.1818E-01  -0.2437E-04  -0.2370E-04  -0.5654E-06
     ZZY          0.6328E-04   0.8484E-07   0.8250E-07   0.1968E-08
     ZZZ         -0.4691E+00  -0.6289E-03  -0.6116E-03  -0.1459E-04
